row_key	check	status	detail
No load-bearing invariant found in V26||claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	field_matches.external_source	PASS	expected=https://pmc.ncbi.nlm.nih.gov/articles/PMC6396336/ observed=https://pmc.ncbi.nlm.nih.gov/articles/PMC6396336/
No load-bearing invariant found in V26||claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	field_matches.canonical_source_url	PASS	expected=https://pmc.ncbi.nlm.nih.gov/articles/PMC6396336 observed=https://pmc.ncbi.nlm.nih.gov/articles/PMC6396336
No load-bearing invariant found in V26||claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	field_matches.source_domain	PASS	expected=pmc.ncbi.nlm.nih.gov observed=pmc.ncbi.nlm.nih.gov
No load-bearing invariant found in V26||claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	field_matches.canonical_source_row_count	PASS	expected=1 observed=1
No load-bearing invariant found in V26||claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	field_matches.source_independence_class	PASS	expected=not_decision_relationship observed=not_decision_relationship
No validated broad immune-state simulator from held data||resource.msgd.database_commons.2026-06-13	present_in_independence_matrix	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/convergence_source_independence_v48.tsv
No validated broad immune-state simulator from held data||resource.msgd.database_commons.2026-06-13	field_matches.grounded_finding_id	PASS	expected=No validated broad immune-state simulator from held data observed=No validated broad immune-state simulator from held data
No validated broad immune-state simulator from held data||resource.msgd.database_commons.2026-06-13	field_matches.external_record_id	PASS	expected=resource.msgd.database_commons.2026-06-13 observed=resource.msgd.database_commons.2026-06-13
No validated broad immune-state simulator from held data||resource.msgd.database_commons.2026-06-13	field_matches.relationship_class	PASS	expected=insufficient-overlap observed=insufficient-overlap
No validated broad immune-state simulator from held data||resource.msgd.database_commons.2026-06-13	field_matches.synthesis_status	PASS	expected=NO_DIRECT_EXTERNAL_CORROBORATION observed=NO_DIRECT_EXTERNAL_CORROBORATION
No validated broad immune-state simulator from held data||resource.msgd.database_commons.2026-06-13	field_matches.external_source	PASS	expected=https://ngdc.cncb.ac.cn/databasecommons/database/id/9285 observed=https://ngdc.cncb.ac.cn/databasecommons/database/id/9285
No validated broad immune-state simulator from held data||resource.msgd.database_commons.2026-06-13	field_matches.canonical_source_url	PASS	expected=https://ngdc.cncb.ac.cn/databasecommons/database/id/9285 observed=https://ngdc.cncb.ac.cn/databasecommons/database/id/9285
No validated broad immune-state simulator from held data||resource.msgd.database_commons.2026-06-13	field_matches.source_domain	PASS	expected=ngdc.cncb.ac.cn observed=ngdc.cncb.ac.cn
No validated broad immune-state simulator from held data||resource.msgd.database_commons.2026-06-13	field_matches.canonical_source_row_count	PASS	expected=2 observed=2
No validated broad immune-state simulator from held data||resource.msgd.database_commons.2026-06-13	field_matches.source_independence_class	PASS	expected=not_decision_relationship observed=not_decision_relationship
PTGER4 mixed shared/distinct signal closes naive transfer||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	present_in_independence_matrix	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/convergence_source_independence_v48.tsv
PTGER4 mixed shared/distinct signal closes naive transfer||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.grounded_finding_id	PASS	expected=PTGER4 mixed shared/distinct signal closes naive transfer observed=PTGER4 mixed shared/distinct signal closes naive transfer
PTGER4 mixed shared/distinct signal closes naive transfer||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.external_record_id	PASS	expected=claim.ms_ibd.treatment_transfer_caution_context.2026-06-14 observed=claim.ms_ibd.treatment_transfer_caution_context.2026-06-14
PTGER4 mixed shared/distinct signal closes naive transfer||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.relationship_class	PASS	expected=insufficient-overlap observed=insufficient-overlap
PTGER4 mixed shared/distinct signal closes naive transfer||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.synthesis_status	PASS	expected=GENERAL_CONTEXT_NOT_LOCUS_CORROBORATION observed=GENERAL_CONTEXT_NOT_LOCUS_CORROBORATION
PTGER4 mixed shared/distinct signal closes naive transfer||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.external_source	PASS	expected=https://www.nature.com/articles/s41467-021-25768-0 observed=https://www.nature.com/articles/s41467-021-25768-0
PTGER4 mixed shared/distinct signal closes naive transfer||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.canonical_source_url	PASS	expected=https://www.nature.com/articles/s41467-021-25768-0 observed=https://www.nature.com/articles/s41467-021-25768-0
PTGER4 mixed shared/distinct signal closes naive transfer||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.source_domain	PASS	expected=www.nature.com observed=www.nature.com
PTGER4 mixed shared/distinct signal closes naive transfer||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.canonical_source_row_count	PASS	expected=5 observed=5
PTGER4 mixed shared/distinct signal closes naive transfer||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.source_independence_class	PASS	expected=not_decision_relationship observed=not_decision_relationship
Postpartum HLA-II/CD64 APC-arm imbalance||claim.national_ms_society.rrms_course_context.2026-06-13	present_in_independence_matrix	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/convergence_source_independence_v48.tsv
Postpartum HLA-II/CD64 APC-arm imbalance||claim.national_ms_society.rrms_course_context.2026-06-13	field_matches.grounded_finding_id	PASS	expected=Postpartum HLA-II/CD64 APC-arm imbalance observed=Postpartum HLA-II/CD64 APC-arm imbalance
Postpartum HLA-II/CD64 APC-arm imbalance||claim.national_ms_society.rrms_course_context.2026-06-13	field_matches.external_record_id	PASS	expected=claim.national_ms_society.rrms_course_context.2026-06-13 observed=claim.national_ms_society.rrms_course_context.2026-06-13
Postpartum HLA-II/CD64 APC-arm imbalance||claim.national_ms_society.rrms_course_context.2026-06-13	field_matches.relationship_class	PASS	expected=insufficient-overlap observed=insufficient-overlap
Postpartum HLA-II/CD64 APC-arm imbalance||claim.national_ms_society.rrms_course_context.2026-06-13	field_matches.synthesis_status	PASS	expected=NO_DIRECT_EXTERNAL_CORROBORATION observed=NO_DIRECT_EXTERNAL_CORROBORATION
Postpartum HLA-II/CD64 APC-arm imbalance||claim.national_ms_society.rrms_course_context.2026-06-13	field_matches.external_source	PASS	expected=https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms observed=https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms
Postpartum HLA-II/CD64 APC-arm imbalance||claim.national_ms_society.rrms_course_context.2026-06-13	field_matches.canonical_source_url	PASS	expected=https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms observed=https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms
Postpartum HLA-II/CD64 APC-arm imbalance||claim.national_ms_society.rrms_course_context.2026-06-13	field_matches.source_domain	PASS	expected=www.nationalmssociety.org observed=www.nationalmssociety.org
Postpartum HLA-II/CD64 APC-arm imbalance||claim.national_ms_society.rrms_course_context.2026-06-13	field_matches.canonical_source_row_count	PASS	expected=1 observed=1
Postpartum HLA-II/CD64 APC-arm imbalance||claim.national_ms_society.rrms_course_context.2026-06-13	field_matches.source_independence_class	PASS	expected=not_decision_relationship observed=not_decision_relationship
RA pregnancy comparator but blood APC treatment-response nontransfer||claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	present_in_independence_matrix	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/convergence_source_independence_v48.tsv
RA pregnancy comparator but blood APC treatment-response nontransfer||claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	field_matches.grounded_finding_id	PASS	expected=RA pregnancy comparator but blood APC treatment-response nontransfer observed=RA pregnancy comparator but blood APC treatment-response nontransfer
RA pregnancy comparator but blood APC treatment-response nontransfer||claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	field_matches.external_record_id	PASS	expected=claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14 observed=claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14
RA pregnancy comparator but blood APC treatment-response nontransfer||claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	field_matches.relationship_class	PASS	expected=insufficient-overlap observed=insufficient-overlap
RA pregnancy comparator but blood APC treatment-response nontransfer||claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	field_matches.synthesis_status	PASS	expected=NO_DIRECT_EXTERNAL_CORROBORATION observed=NO_DIRECT_EXTERNAL_CORROBORATION
RA pregnancy comparator but blood APC treatment-response nontransfer||claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	field_matches.external_source	PASS	expected=https://pubmed.ncbi.nlm.nih.gov/38049980/ observed=https://pubmed.ncbi.nlm.nih.gov/38049980/
RA pregnancy comparator but blood APC treatment-response nontransfer||claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	field_matches.canonical_source_url	PASS	expected=https://pubmed.ncbi.nlm.nih.gov/38049980 observed=https://pubmed.ncbi.nlm.nih.gov/38049980
RA pregnancy comparator but blood APC treatment-response nontransfer||claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	field_matches.source_domain	PASS	expected=pubmed.ncbi.nlm.nih.gov observed=pubmed.ncbi.nlm.nih.gov
RA pregnancy comparator but blood APC treatment-response nontransfer||claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	field_matches.canonical_source_row_count	PASS	expected=1 observed=1
RA pregnancy comparator but blood APC treatment-response nontransfer||claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	field_matches.source_independence_class	PASS	expected=not_decision_relationship observed=not_decision_relationship
T/B-readable early IFN/APC/STAT1 monitoring state||claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	present_in_independence_matrix	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/convergence_source_independence_v48.tsv
T/B-readable early IFN/APC/STAT1 monitoring state||claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	field_matches.grounded_finding_id	PASS	expected=T/B-readable early IFN/APC/STAT1 monitoring state observed=T/B-readable early IFN/APC/STAT1 monitoring state
T/B-readable early IFN/APC/STAT1 monitoring state||claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	field_matches.external_record_id	PASS	expected=claim.dailymed.ocrelizumab_mechanism_context.2026-06-13 observed=claim.dailymed.ocrelizumab_mechanism_context.2026-06-13
T/B-readable early IFN/APC/STAT1 monitoring state||claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	field_matches.relationship_class	PASS	expected=insufficient-overlap observed=insufficient-overlap
T/B-readable early IFN/APC/STAT1 monitoring state||claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	field_matches.synthesis_status	PASS	expected=NO_DIRECT_EXTERNAL_CORROBORATION observed=NO_DIRECT_EXTERNAL_CORROBORATION
T/B-readable early IFN/APC/STAT1 monitoring state||claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	field_matches.external_source	PASS	expected=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9da42362-3bb5-4b83-b4bb-b59fd4e55f0d observed=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9da42362-3bb5-4b83-b4bb-b59fd4e55f0d
T/B-readable early IFN/APC/STAT1 monitoring state||claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	field_matches.canonical_source_url	PASS	expected=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9da42362-3bb5-4b83-b4bb-b59fd4e55f0d observed=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9da42362-3bb5-4b83-b4bb-b59fd4e55f0d
T/B-readable early IFN/APC/STAT1 monitoring state||claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	field_matches.source_domain	PASS	expected=dailymed.nlm.nih.gov observed=dailymed.nlm.nih.gov
T/B-readable early IFN/APC/STAT1 monitoring state||claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	field_matches.canonical_source_row_count	PASS	expected=1 observed=1
T/B-readable early IFN/APC/STAT1 monitoring state||claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	field_matches.source_independence_class	PASS	expected=not_decision_relationship observed=not_decision_relationship
Tool-robust but simple V22 scalar||claim.probast_tripod.prediction_model_validation_context.2026-06-14	present_in_independence_matrix	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/convergence_source_independence_v48.tsv
Tool-robust but simple V22 scalar||claim.probast_tripod.prediction_model_validation_context.2026-06-14	field_matches.grounded_finding_id	PASS	expected=Tool-robust but simple V22 scalar observed=Tool-robust but simple V22 scalar
Tool-robust but simple V22 scalar||claim.probast_tripod.prediction_model_validation_context.2026-06-14	field_matches.external_record_id	PASS	expected=claim.probast_tripod.prediction_model_validation_context.2026-06-14 observed=claim.probast_tripod.prediction_model_validation_context.2026-06-14
Tool-robust but simple V22 scalar||claim.probast_tripod.prediction_model_validation_context.2026-06-14	field_matches.relationship_class	PASS	expected=converges observed=converges
Tool-robust but simple V22 scalar||claim.probast_tripod.prediction_model_validation_context.2026-06-14	field_matches.synthesis_status	PASS	expected=CORROBORATION_FROM_INDEPENDENT_SOURCE observed=CORROBORATION_FROM_INDEPENDENT_SOURCE
Tool-robust but simple V22 scalar||claim.probast_tripod.prediction_model_validation_context.2026-06-14	field_matches.external_source	PASS	expected=https://pubmed.ncbi.nlm.nih.gov/30596875/ observed=https://pubmed.ncbi.nlm.nih.gov/30596875/
Tool-robust but simple V22 scalar||claim.probast_tripod.prediction_model_validation_context.2026-06-14	field_matches.canonical_source_url	PASS	expected=https://pubmed.ncbi.nlm.nih.gov/30596875 observed=https://pubmed.ncbi.nlm.nih.gov/30596875
Tool-robust but simple V22 scalar||claim.probast_tripod.prediction_model_validation_context.2026-06-14	field_matches.source_domain	PASS	expected=pubmed.ncbi.nlm.nih.gov observed=pubmed.ncbi.nlm.nih.gov
Tool-robust but simple V22 scalar||claim.probast_tripod.prediction_model_validation_context.2026-06-14	field_matches.canonical_source_row_count	PASS	expected=2 observed=2
Tool-robust but simple V22 scalar||claim.probast_tripod.prediction_model_validation_context.2026-06-14	field_matches.source_independence_class	PASS	expected=shared_source_cluster observed=shared_source_cluster
UC genetics vs treatment-response layer split||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	present_in_independence_matrix	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/convergence_source_independence_v48.tsv
UC genetics vs treatment-response layer split||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.grounded_finding_id	PASS	expected=UC genetics vs treatment-response layer split observed=UC genetics vs treatment-response layer split
UC genetics vs treatment-response layer split||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.external_record_id	PASS	expected=claim.ms_ibd.treatment_transfer_caution_context.2026-06-14 observed=claim.ms_ibd.treatment_transfer_caution_context.2026-06-14
UC genetics vs treatment-response layer split||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.relationship_class	PASS	expected=converges observed=converges
UC genetics vs treatment-response layer split||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.synthesis_status	PASS	expected=CORROBORATION_FROM_INDEPENDENT_SOURCE observed=CORROBORATION_FROM_INDEPENDENT_SOURCE
UC genetics vs treatment-response layer split||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.external_source	PASS	expected=https://www.nature.com/articles/s41467-021-25768-0 observed=https://www.nature.com/articles/s41467-021-25768-0
UC genetics vs treatment-response layer split||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.canonical_source_url	PASS	expected=https://www.nature.com/articles/s41467-021-25768-0 observed=https://www.nature.com/articles/s41467-021-25768-0
UC genetics vs treatment-response layer split||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.source_domain	PASS	expected=www.nature.com observed=www.nature.com
UC genetics vs treatment-response layer split||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.canonical_source_row_count	PASS	expected=5 observed=5
UC genetics vs treatment-response layer split||claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	field_matches.source_independence_class	PASS	expected=shared_source_cluster observed=shared_source_cluster
V22 scalar is immune-tone bounded, not steroid/composition artifact||claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	present_in_independence_matrix	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/convergence_source_independence_v48.tsv
V22 scalar is immune-tone bounded, not steroid/composition artifact||claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	field_matches.grounded_finding_id	PASS	expected=V22 scalar is immune-tone bounded, not steroid/composition artifact observed=V22 scalar is immune-tone bounded, not steroid/composition artifact
V22 scalar is immune-tone bounded, not steroid/composition artifact||claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	field_matches.external_record_id	PASS	expected=claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13 observed=claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13
V22 scalar is immune-tone bounded, not steroid/composition artifact||claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	field_matches.relationship_class	PASS	expected=insufficient-overlap observed=insufficient-overlap
V22 scalar is immune-tone bounded, not steroid/composition artifact||claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	field_matches.synthesis_status	PASS	expected=NO_DIRECT_EXTERNAL_CORROBORATION observed=NO_DIRECT_EXTERNAL_CORROBORATION
V22 scalar is immune-tone bounded, not steroid/composition artifact||claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	field_matches.external_source	PASS	expected=https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6c42107a-2a42-4263-97b6-ae0d7675c92a observed=https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6c42107a-2a42-4263-97b6-ae0d7675c92a
V22 scalar is immune-tone bounded, not steroid/composition artifact||claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	field_matches.canonical_source_url	PASS	expected=https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6c42107a-2a42-4263-97b6-ae0d7675c92a observed=https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6c42107a-2a42-4263-97b6-ae0d7675c92a
V22 scalar is immune-tone bounded, not steroid/composition artifact||claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	field_matches.source_domain	PASS	expected=dailymed.nlm.nih.gov observed=dailymed.nlm.nih.gov
V22 scalar is immune-tone bounded, not steroid/composition artifact||claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	field_matches.canonical_source_row_count	PASS	expected=3 observed=3
V22 scalar is immune-tone bounded, not steroid/composition artifact||claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	field_matches.source_independence_class	PASS	expected=not_decision_relationship observed=not_decision_relationship
ZMIZ1 opposite-direction MS/Crohn decoupling||resource.disgenet.platform.2026-06-13	present_in_independence_matrix	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/convergence_source_independence_v48.tsv
ZMIZ1 opposite-direction MS/Crohn decoupling||resource.disgenet.platform.2026-06-13	field_matches.grounded_finding_id	PASS	expected=ZMIZ1 opposite-direction MS/Crohn decoupling observed=ZMIZ1 opposite-direction MS/Crohn decoupling
ZMIZ1 opposite-direction MS/Crohn decoupling||resource.disgenet.platform.2026-06-13	field_matches.external_record_id	PASS	expected=resource.disgenet.platform.2026-06-13 observed=resource.disgenet.platform.2026-06-13
ZMIZ1 opposite-direction MS/Crohn decoupling||resource.disgenet.platform.2026-06-13	field_matches.relationship_class	PASS	expected=insufficient-overlap observed=insufficient-overlap
ZMIZ1 opposite-direction MS/Crohn decoupling||resource.disgenet.platform.2026-06-13	field_matches.synthesis_status	PASS	expected=RESOURCE_CAN_QUEUE_FUTURE_CHECK observed=RESOURCE_CAN_QUEUE_FUTURE_CHECK
ZMIZ1 opposite-direction MS/Crohn decoupling||resource.disgenet.platform.2026-06-13	field_matches.external_source	PASS	expected=https://disgenet.com/ observed=https://disgenet.com/
ZMIZ1 opposite-direction MS/Crohn decoupling||resource.disgenet.platform.2026-06-13	field_matches.canonical_source_url	PASS	expected=https://disgenet.com/ observed=https://disgenet.com/
ZMIZ1 opposite-direction MS/Crohn decoupling||resource.disgenet.platform.2026-06-13	field_matches.source_domain	PASS	expected=disgenet.com observed=disgenet.com
ZMIZ1 opposite-direction MS/Crohn decoupling||resource.disgenet.platform.2026-06-13	field_matches.canonical_source_row_count	PASS	expected=1 observed=1
ZMIZ1 opposite-direction MS/Crohn decoupling||resource.disgenet.platform.2026-06-13	field_matches.source_independence_class	PASS	expected=not_decision_relationship observed=not_decision_relationship
chr1 KIF21B/GPR25 locus resolves to real biology but hard target||resource.gwas_catalog.ms.2026-06-13	present_in_independence_matrix	PASS	/Users/soeren.leibach/Projects/ms-auto-research/knowledge_external/synthesis/convergence_source_independence_v48.tsv
chr1 KIF21B/GPR25 locus resolves to real biology but hard target||resource.gwas_catalog.ms.2026-06-13	field_matches.grounded_finding_id	PASS	expected=chr1 KIF21B/GPR25 locus resolves to real biology but hard target observed=chr1 KIF21B/GPR25 locus resolves to real biology but hard target
chr1 KIF21B/GPR25 locus resolves to real biology but hard target||resource.gwas_catalog.ms.2026-06-13	field_matches.external_record_id	PASS	expected=resource.gwas_catalog.ms.2026-06-13 observed=resource.gwas_catalog.ms.2026-06-13
chr1 KIF21B/GPR25 locus resolves to real biology but hard target||resource.gwas_catalog.ms.2026-06-13	field_matches.relationship_class	PASS	expected=insufficient-overlap observed=insufficient-overlap
chr1 KIF21B/GPR25 locus resolves to real biology but hard target||resource.gwas_catalog.ms.2026-06-13	field_matches.synthesis_status	PASS	expected=RESOURCE_CAN_QUEUE_FUTURE_CHECK observed=RESOURCE_CAN_QUEUE_FUTURE_CHECK
chr1 KIF21B/GPR25 locus resolves to real biology but hard target||resource.gwas_catalog.ms.2026-06-13	field_matches.external_source	PASS	expected=https://www.ebi.ac.uk/gwas/ observed=https://www.ebi.ac.uk/gwas/
chr1 KIF21B/GPR25 locus resolves to real biology but hard target||resource.gwas_catalog.ms.2026-06-13	field_matches.canonical_source_url	PASS	expected=https://www.ebi.ac.uk/gwas observed=https://www.ebi.ac.uk/gwas
chr1 KIF21B/GPR25 locus resolves to real biology but hard target||resource.gwas_catalog.ms.2026-06-13	field_matches.source_domain	PASS	expected=www.ebi.ac.uk observed=www.ebi.ac.uk
chr1 KIF21B/GPR25 locus resolves to real biology but hard target||resource.gwas_catalog.ms.2026-06-13	field_matches.canonical_source_row_count	PASS	expected=1 observed=1
chr1 KIF21B/GPR25 locus resolves to real biology but hard target||resource.gwas_catalog.ms.2026-06-13	field_matches.source_independence_class	PASS	expected=not_decision_relationship observed=not_decision_relationship
summary	summary_matrix_row_count_matches	PASS	summary=23 expected=23
